All American Football (rev D, 2 Players);9161;Football US;1989;aafbd2p;20631;Unknown;;
All American Football (rev E);0;Football US;1989;aafb;9161;Unknown;;
Alley Master;0;Bowling;1986;alleymas;9162;Unknown;;
Alligator Hunt;0;Gun shooter;1994;aligator;15737;Unknown;;
Alligator Hunt (unprotected);15737;Gun shooter;1994;aligatun;21780;Unknown;;
Alpha One (prototype, 3 lives);10015;Shooter;????;alphaone;18205;Unknown;;
Alpha One (prototype, 5 lives);10015;Shooter;????;alphaona;18205;Unknown;;
Alphax Z, The (J);0;Shooter;1986;alphaxz;9163;Japan;;
Alpine Racer (Rev. AR2 Ver.D);0;Skiing;1995;alpinerd;22298;Unknown;;
Alpine Racer 2 (Rev. ARS2 Ver.B);0;Skiing;1996;alpinr2b;27975;Unknown;;
Alpine Ski (set 1);0;Skiing;1982;alpine;9164;Unknown;;
Alpine Ski (set 2);9164;Skiing;1982;alpinea;20632;Unknown;;
Altered Beast (set 1, Japan, FD1094 317-0065);9165;Fighter;1988;altbeaj1;23201;Japan;;
Altered Beast (set 2, MC-8123B 317-0066);9165;Fighter;1988;altbeas2;20633;Unknown;;
Altered Beast (set 3, Japan, FD1094 317-0068);9165;Fighter;1988;altbeaj3;23202;Japan;;
Altered Beast (set 4, MC-8123B 317-0066);9165;Fighter;1988;altbeas4;23203;Unknown;;
Altered Beast (set 5, 8751 317-0076);9165;Fighter;1988;altbeas5;23204;Unknown;;
Altered Beast (set 6, Japan, 8751 317-0077);9165;Fighter;1988;altbeasj;23205;Japan;;
Altered Beast (set 7, 8751 317-0078);0;Fighter;1988;altbeast;9165;Unknown;;
Amazing Adventures of Mr. F. Lea, The;0;Arcade;1982;mrflea;9166;Unknown;;
Amazing Maze;0;Puzzle;1976;maze;9167;Unknown;;
Ambush;0;Shooter;1983;ambush;9168;Unknown;;
Ambush (Tecfri);9168;Shooter;1983;ambusht;20634;Unknown;;
Ambush (Volt Elec co-ltd);9168;Shooter;1983;ambushv;27102;Unknown;;
Ameisenbaer (German);9173;Arcade;1982;anteatg;23206;Germany;;
American Horseshoes (US);0;Arcade;1990;horshoes;9169;USA;;
American Speedway (set 1);0;Racing;1987;amspdwy;9170;Unknown;;
American Speedway (set 2);9170;Racing;1987;amspdwya;20635;Unknown;;
Amidar;0;Arcade;1982;amidar;9171;Unknown;;
Amidar (Bootleg);9171;Arcade;1982;amidarb;28044;Bootleg;;
Amidar (Olympia);9171;Arcade;1982;amidaro;20636;Unknown;;
Amidar (Scramble hardware);9171;Arcade;1982;amidars;20637;Unknown;;
Amidar (Stern);9171;Arcade;1982;amidaru;20638;Unknown;;
Amigo;9171;Arcade;1982;amigo;23207;Unknown;;
Angel Kids (J);0;Arcade;1988;angelkds;9172;Japan;;
Animalandia Jr.;0;Arcade;1993;animaljr;27090;Unknown;;
Anteater;0;Arcade;1982;anteater;9173;Unknown;;
Anteater, The (UK);9173;Arcade;1982;anteatgb;23208;United Kingdom;;
Apache 3;0;Shooter;1988;apache3;22057;Unknown;;
APB - All Points Bulletin (French);9174;Racing;1987;apbf;20639;France;;
APB - All Points Bulletin (German);9174;Racing;1987;apbg;20640;Germany;;
APB - All Points Bulletin (rev 1);9174;Racing;1987;apb1;20641;Unknown;;
APB - All Points Bulletin (rev 2);9174;Racing;1987;apb2;20642;Unknown;;
APB - All Points Bulletin (rev 3);9174;Racing;1987;apb3;20643;Unknown;;
APB - All Points Bulletin (rev 4);9174;Racing;1987;apb4;20644;Unknown;;
APB - All Points Bulletin (rev 5);9174;Racing;1987;apb5;20645;Unknown;;
APB - All Points Bulletin (rev 6);9174;Racing;1987;apb6;20646;Unknown;;
APB - All Points Bulletin (rev 7);0;Racing;1987;apb;9174;Unknown;;
Apocaljpse Now;10420;Shooter;????;aponow;18699;Unknown;;
Apparel Night (Japan 860929);0;Mahjong;1986;apparel;9175;Japan;;
Appoooh;0;Wrestling;1984;appoooh;9176;Unknown;;
Aqua Jack (J);9177;Shooter;1990;aquajckj;20647;Japan;;
Aqua Jack (World);0;Shooter;1990;aquajack;9177;International;;
Aqua Rush (AQ1/VER.A);0;Puzzle;1999;aquarush;19400;Unknown;;
Aquarium (J);0;Puzzle;1996;aquarium;15627;Japan;;
Arabian;0;Arcade;1983;arabian;9178;Unknown;;
Arabian (Atari);9178;Arcade;1983;arabiana;20648;Unknown;;
Arabian Fight (J);10983;Fighter;1991;arabfgtj;23200;Japan;;
Arabian Fight (US);0;Fighter;1991;arabfgt;10983;USA;;
Arabian Magic (J);9179;Fighter;1992;arabiamj;20649;Japan;;
Arabian Magic (US);9179;Fighter;1992;arabiamu;20650;USA;;
Arabian Magic (World);0;Fighter;1992;arabianm;9179;International;;
Arbalester;0;Shooter;1989;arbalest;9180;Unknown;;
Arcade Classics (prototype);0;Shooter;1992;arcadecl;9181;Prototype;;
Arch Rivals (rev 2.0);9182;Basketball;1989;archriv2;20651;Unknown;;
Arch Rivals (rev 4.0);0;Basketball;1989;archrivl;9182;Unknown;;
Area 51 (Atari Games License);15628;Gun shooter;1995;area51a;23209;Unknown;;
Area 51 (R3000);0;Gun shooter;1995;area51;15628;Unknown;;
Area 51 (Time Warner License);15628;Gun shooter;1995;area51t;23210;Unknown;;
Area 51 / Maximum Force Duo (R3000);21731;Gun shooter;1995;a51mxr3k;21730;Unknown;;
Area 51 / Maximum Force Duo v2.0;0;Gun shooter;1995;area51mx;21731;Unknown;;
Ares no Tsubasa (J);9916;Shooter;????;lwingsjp;18207;Japan;;
Argus;0;Shooter;1986;argus;9183;Unknown;;
Argus no Senshi (J);10460;Action;????;rygarj;18208;Japan;;
Ark Area;0;Shooter;????;arkarea;9184;Unknown;;
Arkanoid (Game Corporation bootleg);9185;Breakout;1986;arkangc;20652;Unknown;;
Arkanoid (J);9185;Breakout;1986;arknoidj;20653;Japan;;
Arkanoid (Japanese bootleg Set 2);9185;Breakout;1986;arkbl2;20654;Japan;;
Arkanoid (Japanese bootleg Set 3);9185;Breakout;1986;arkbl3;20655;Japan;;
Arkanoid (Tayto bootleg, Japanese);9185;Breakout;1986;arkatayt;20656;Japan;;
Arkanoid (US);9185;Breakout;1986;arknoidu;20657;USA;;
Arkanoid (US, older);9185;Breakout;1986;arknoiuo;20658;USA;;
Arkanoid (World);0;Breakout;1986;arkanoid;9185;International;;
Arkanoid - Revenge of DOH (J);9186;Breakout;1987;arknid2j;20659;Japan;;
Arkanoid - Revenge of DOH (US);9186;Breakout;1987;arknid2u;20660;USA;;
Arkanoid - Revenge of DOH (World);0;Breakout;1987;arknoid2;9186;International;;
Arkanoid Returns (J);0;Breakout;1997;arkretrn;9187;Japan;;
Arlington Horse Racing (v1.21-D);0;Bets;1991;arlingtn;9188;Unknown;;
Arm Wrestling;0;Sports;1985;armwrest;9189;Unknown;;
Armed Formation;0;Shooter;1988;armedf;9190;Unknown;;
Armed Police Batrider (Japan, version A);9191;Shooter;1998;batridra;20661;Japan;;
Armed Police Batrider (Japan, version B);0;Shooter;1998;batrider;9191;Japan;;
Armed Police Batrider (Korea, version B);9191;Shooter;1998;batridrk;20662;Korea;;
Armor Attack;0;Shooter;1980;armora;9192;Unknown;;
Armor Attack (prototype);9192;Shooter;1980;armorap;20663;Prototype;;
Armor Attack (Rock-ola);9192;Shooter;1980;armorar;20664;Unknown;;
Armored Car (set 1);0;Arcade;1981;armorcar;9193;Unknown;;
Armored Car (set 2);9193;Arcade;1981;armorca2;20665;Unknown;;
Ashita no Joe (J);0;Boxing;1990;ashnojoe;19401;Japan;;
Ashura Blaster (J);0;Shooter;1990;ashura;9194;Japan;;
Ashura Blaster (US);9194;Shooter;1990;ashurau;20666;USA;;
ASO - Armored Scrum Object;0;Shooter;1985;aso;9195;Unknown;;
Assault;0;Shooter;1988;assault;9196;Unknown;;
Assault (J);9196;Shooter;1988;assaultj;20667;Japan;;
Assault Plus (J);0;Shooter;1988;assaultp;9197;Japan;;
Asterix (World ver. EAA);9198;Fighter;1992;astrxeaa;20668;International;;
Asterix (World ver. EAC);9198;Fighter;1992;astrxeac;20669;International;;
Asterix (World ver. EAD);0;Fighter;1992;asterix;9198;International;;
Asterock;9199;Shooter;1979;asterock;23211;Unknown;;
Asteroids (bootleg on Lunar Lander hardware);9199;Shooter;1979;asteroib;20670;Unknown;;
Asteroids (rev 1);9199;Shooter;1979;asteroi1;20671;Unknown;;
Asteroids (rev 2);0;Shooter;1979;asteroid;9199;Unknown;;
Asteroids Deluxe (rev 1);9200;Shooter;1980;astdelu1;20672;Unknown;;
Asteroids Deluxe (rev 2);0;Shooter;1980;astdelux;9200;Unknown;;
Astro Battle (set 1);9202;Shooter;1979;abattle;23212;Unknown;;
Astro Battle (set 2);9202;Shooter;1979;abattle2;23213;Unknown;;
Astro Blaster (version 1);9201;Shooter;1981;astrob1;20673;Unknown;;
Astro Blaster (version 2);9201;Shooter;1981;astrob2;20674;Unknown;;
Astro Blaster (version 2a);9201;Shooter;1981;astrob2a;23214;Unknown;;
Astro Blaster (version 3);0;Shooter;1981;astrob;9201;Unknown;;
Astro Chase (Max-A-Flex);0;Shooter;1982;mf_achas;22289;Unknown;;
Astro Combat;9202;Shooter;1979;acombat;23215;Unknown;;
Astro Fighter (set 1);0;Shooter;1979;astrof;9202;Unknown;;
Astro Fighter (set 2);9202;Shooter;1979;astrof2;20675;Unknown;;
Astro Fighter (set 3);9202;Shooter;1979;astrof3;20676;Unknown;;
Astro Fire;9202;Shooter;1979;afire;23216;Unknown;;
Astro Flash (J);10816;Shooter;????;astrofl;18209;Japan;;
Astro Invader;0;Shooter;1980;astinvad;9203;Unknown;;
Astyanax, The;0;Action;1989;astyanax;9204;Unknown;;
Asuka & Asuka (J);0;Shooter;1988;asuka;9205;Japan;;
Asura Blade - Sword of Dynasty (J);0;Fighting;1998;asurabld;18477;Japan;;
Asylum (prototype);0;Action;1991;asylum;15629;Prototype;;
Atari Baseball (set 1);0;Baseball;1979;abaseb;9206;Unknown;;
Atari Baseball (set 2);9206;Baseball;1979;abaseb2;20677;Unknown;;
Atari Football (4 players);9207;Football US;1979;atarifb4;20678;Unknown;;
Atari Football (revision 1);9207;Football US;1979;atarifb1;20679;Unknown;;
Atari Football (revision 2);0;Football US;1979;atarifb;9207;Unknown;;
Atari Mini Golf (prototype);0;Golf;1978;mgolf;20273;Prototype;;
Atari Soccer;0;Soccer;1980;soccer;9209;Unknown;;
Ataxx (J);9210;Puzzle;1990;ataxxj;20680;Japan;;
Ataxx (set 1);0;Puzzle;1990;ataxx;9210;Unknown;;
Ataxx (set 2);9210;Puzzle;1990;ataxxa;20681;Unknown;;
Athena;0;Action;1986;athena;9211;Unknown;;
Athena no Hatena (J);0;Quiz;1993;atehate;9212;Japan;;
Atlant Olimpic;10814;Sports;1996;atlantol;22062;Unknown;;
Atlantic City Action;16963;Casino;????;acitya;18210;Unknown;;
Atomic Boy;10925;Arcade;????;atomboy;18211;Unknown;;
Atomic Point (Korea);0;Puzzle;1990;atomicp;9213;Korea;;
Atomic Robo-kid;0;Shooter;1988;robokid;9214;Unknown;;
Atomic Robo-kid (J);9214;Shooter;1988;robokidj;20682;Japan;;
Attack Ufo;0;Shooter;1980;attckufo;27254;Unknown;;
Aurail (set 1);0;Shooter;1990;aurail;9215;Unknown;;
Aurail (set 1, Japan, FD1089A 317-0167);9215;Shooter;1990;aurailj;27103;Japan;;
Aurail (set 2);9215;Shooter;1990;auraila;20683;Unknown;;
AV2Mahjong No.1 Bay Bridge no Seijo (J);0;Mahjong;1991;av2mj1bb;9216;Japan;;
AV2Mahjong No.2 Rouge no Kaori (J);0;Mahjong;1991;av2mj2rg;9217;Japan;;
Avalanche;0;Arcade;1978;avalnche;9218;Unknown;;
Avengers (US set 1);0;Fighter;1987;avengers;9219;USA;;
Avengers (US set 2);9219;Fighter;1987;avenger2;20684;USA;;
Avengers In Galactic Storm (US);0;Fighting;1995;avengrgs;27976;USA;;
Avenging Spirit;0;Action;1991;avspirit;9220;Unknown;;
Aztarac;0;Shooter;1983;aztarac;9221;Unknown;;
Azurian Attack;0;Shooter;1982;azurian;9222;Unknown;;
B-Wings (J);0;Shooter;1984;bwing;16832;Japan;;
B.C. Kid / Bonk's Adventure / Kyukyoku!! PC Genjin;0;Platform;1994;bonkadv;23217;Unknown;;
B.C. Story (set 1);0;Arcade;1997;bcstry;23218;Unknown;;
B.C. Story (set 2);23218;Arcade;1997;bcstrya;23219;Unknown;;
Back Street Soccer;0;Soccer;1996;bssoccer;9223;Unknown;;
Bad Dudes vs. Dragonninja (US);0;Action;1988;baddudes;9224;USA;;
Bad Lands;0;Racing;1989;badlands;9225;Unknown;;
Bagman;0;Arcade;1982;bagman;9226;Unknown;;
Bagman (Moon Cresta hardware);0;Arcade;????;bagmanmc;9227;Unknown;;
Bagman (Stern set 1);9226;Arcade;1982;bagmans;20685;Unknown;;
Bagman (Stern set 2);9226;Arcade;1982;bagmans2;20686;Unknown;;
Bakuretsu Breaker (J);0;Shooter;1992;bakubrkr;18871;Japan;;
Bakuretsu Quiz Ma-Q Dai Bouken (J);0;Quiz;1992;bkrtmaq;9228;Japan;;
Bakutotsu Kijuutei (J);0;Shooter;1988;bakutotu;9229;Japan;;
Bal Cube;0;Breakout;1996;balcube;9230;Unknown;;
Balloon Bomber;0;Shooter;1980;ballbomb;9231;Unknown;;
Balloon Brothers;0;Puzzle;1992;ballbros;9232;Unknown;;
Baluba-louk no Densetsu (J);0;Arcade;1986;baluba;9233;Japan;;
Bandido;10512;Gun shooter;????;bandido;18212;Unknown;;
Bang Bang Ball (v1.05);0;Puzzle;1996;bangball;9234;Unknown;;
Bang!;0;Gun shooter;1998;bang;15696;Unknown;;
Bank Panic;0;Gun shooter;1984;bankp;9235;Unknown;;
Baraduke (set 1);0;Shooter;1985;baraduke;9236;Unknown;;
Baraduke (set 2);9236;Shooter;1985;baraduka;20687;Unknown;;
Barricade;0;Arcade;1976;barricad;15984;Unknown;;
Barrier;0;Arcade;1979;barrier;9237;Unknown;;
Baseball The Season II;0;Baseball;1987;basebal2;9238;Unknown;;
Basketball;0;Basketball;1979;bsktball;9239;Unknown;;
Batman;0;Action;1991;batman;9240;Unknown;;
Batman Part 2;0;Shooter;1981;batman2;9241;Unknown;;
Batsugun;0;Shooter;1993;batsugun;9242;Unknown;;
Batsugun (set 2);9242;Shooter;1993;batsugna;28034;Unknown;;
Batsugun (Special Ver.);9242;Shooter;1993;batugnsp;20688;Unknown;;
Battlantis;0;Shooter;1987;battlnts;9243;Unknown;;
Battlantis (J);9243;Shooter;1987;battlntj;20689;Japan;;
Battle Bakraid (J) (Wed Apr 7 1999);9244;Shooter;1999;bbakrada;20690;Japan;;
Battle Bakraid - unlimited version (J) (Tue Jun 8 1999);0;Shooter;1999;bbakraid;9244;Japan;;
Battle Balls (Asia);23590;Puzzle;1995;batlbala;23592;Unknown;;
Battle Balls (Germany);23590;Puzzle;1995;batlball;23593;Germany;;
Battle Bubble (v2.00);9234;Puzzle;1999;batlbubl;27977;Unknown;;
Battle Chopper;0;Shooter;1987;bchopper;9245;Unknown;;
Battle Cross;0;Shooter;1982;battlex;9247;Unknown;;
Battle Cruiser M-12;0;Shooter;1983;bcruzm12;9248;Unknown;;
Battle Field (bootleg);10787;Action;1987;btlfildb;27159;Bootleg;;
Battle Field (J);10787;Action;????;btlfield;18213;Japan;;
Battle Garegga (Austria / Hong Kong) (Sat Feb 3 1996);9249;Shooter;1996;battlegc;23220;Unknown;;
Battle Garegga (Austria / Hong Kong) (Sat Mar 2 1996);9249;Shooter;1996;battlegb;20691;Unknown;;
Battle Garegga (Europe / USA / Japan / Asia) (Sat Feb 3 1996);9249;Shooter;1996;battlega;20692;Japan;;
Battle Garegga - Type 2 (Denmark / China) (Tue Apr 2 1996);0;Shooter;1996;battleg;9249;Unknown;;
Battle K-Road;0;Fighting;1994;btlkroad;9250;Unknown;;
Battle Lane! Vol. 5 (set 1);0;Shooter;1986;battlane;9251;Unknown;;
Battle Lane! Vol. 5 (set 2);9251;Shooter;1986;battlan2;20693;Unknown;;
Battle Lane! Vol. 5 (set 3);9251;Shooter;1986;battlan3;20694;Unknown;;
Battle of Atlantis (set 1);0;Shooter;1981;atlantis;9252;Unknown;;
Battle of Atlantis (set 2);9252;Shooter;1981;atlants2;20695;Unknown;;
Battle Rangers (World);0;Action;1988;battlera;9253;International;;
Battle Shark (J);9254;Shooter;1989;bsharkj;20696;Japan;;
Battle Shark (US);0;Shooter;1989;bshark;9254;USA;;
Battle Toads;0;Fighter;1994;btoads;9255;Unknown;;
Battle Wings;16832;Shooter;1984;bwings;23221;Unknown;;
Battle Wings (alt);16832;Shooter;1984;batwings;23222;Unknown;;
Battle Zone (cocktail);9256;Gun shooter;1980;bzonec;20697;Unknown;;
Battle Zone (set 1);0;Gun shooter;1980;bzone;9256;Unknown;;
Battle Zone (set 2);9256;Gun shooter;1980;bzone2;20698;Unknown;;
Battle-Road, The;0;Racing;1984;battroad;9257;Unknown;;
Battlecry;0;Action;1991;battlcry;17094;Unknown;;
Battles;10955;Shooter;????;battles;18214;Unknown;;
Bay Route (bootleg set 1);9258;Action;1989;bayrtbl1;20699;Unknown;;
Bay Route (bootleg set 2);9258;Action;1989;bayrtbl2;20700;Unknown;;
Bay Route (set 1);9258;Action;1989;bayrout1;23223;Unknown;;
Bay Route (set 2);9258;Action;1989;bayroutj;20701;Unknown;;
Bay Route (set 3, World, FD1094 317-0116);0;Action;1989;bayroute;9258;Unknown;;
Beach Festival World Championship 1997;0;Volleyball;1997;wbbc97;27100;Unknown;;
Beam Invader;0;Shooter;????;beaminv;15630;Unknown;;
Beast Busters (World ?);0;Gun shooter;1989;bbusters;9259;International;;
Beastie Feastie;10693;Arcade;????;beastf;18215;Unknown;;
BeatHead (prototype);0;Puzzle;1993;beathead;9260;Prototype;;
Beatmania (ver JA-B);0;Music;1997;bm1stmix;20291;Japan;;
Beatmania 2nd MIX (ver JA-A);19495;Music;1998;bm2ndmxa;23227;Japan;;
Beatmania 2nd MIX (ver JA-B);0;Music;1998;bm2ndmix;19495;Japan;;
Beatmania 4th MIX (ver JA-A);0;Music;1999;bm4thmix;18869;Japan;;
Beatmania 5th MIX (ver JA-A);0;Music;1999;bm5thmix;20336;Japan;;
Beatmania 6th MIX (ver JA-A);0;Music;2001;bm6thmix;20337;Japan;;
Beatmania Complete MIX (ver JA-B);0;Music;1999;bmcompmx;18866;Japan;;
Beatmania Complete MIX 2 (ver JA-A);0;Music;2000;bmcompm2;23228;Japan;;
Beatmania CORE REMIX (ver JA-A);0;Music;2000;bmcorerm;18868;Japan;;
Beatmania featuring Dreams Come True (ver JA-A);0;Music;2000;bmdct;19494;Japan;;
Bee Storm - DoDonPachi II;0;Shooter;2001;ddp2;23229;Unknown;;
Beezer (set 1);0;Arcade;1982;beezer;9261;Unknown;;
Beezer (set 2);9261;Arcade;1982;beezer1;20702;Unknown;;
Bells & Whistles (Version L);0;Shooter;1991;blswhstl;9262;Unknown;;
Ben Bero Beh (J);0;Arcade;1984;benberob;16447;Japan;;
Beraboh Man (J);9263;Action;1988;beraboho;20703;Japan;;
Beraboh Man (Japan version C);0;Action;1988;berabohm;9263;Japan;;
Berlin Wall, The (set 1);0;Arcade;1991;berlwall;9264;Unknown;;
Berlin Wall, The (set 2);9264;Arcade;1991;berlwalt;20704;Unknown;;
Bermuda Triangle (J);0;Shooter;1987;bermudat;9265;Japan;;
Bermuda Triangle (Japan old version);9265;Shooter;1987;bermudao;20705;Japan;;
Bermuda Triangle (US older version);9265;Shooter;1987;bermudaa;20706;USA;;
Berzerk (set 1);0;Action;1980;berzerk;9266;Unknown;;
Berzerk (set 2);9266;Action;1980;berzerk1;20707;Unknown;;
Best Bout Boxing;0;Boxing;1994;bbbxing;15631;Unknown;;
Best League;9270;Soccer;1993;bestleag;27156;Unknown;;
Big Bang;10773;Shooter;????;bigbang;18216;Unknown;;
Big Bucks;0;Quiz;1986;bigbucks;18872;Unknown;;
Big Event Golf;0;Golf;1986;bigevglf;18126;Unknown;;
Big Karnak;0;Action;1991;bigkarnk;9267;Unknown;;
Big Kong;9461;Arcade;????;bigkong;27157;Unknown;;
Big Pro Wrestling!, The;0;Wrestling;1983;bigprowr;9268;Unknown;;
